interaction_id,client_id,advisor_id,date,type,initiated_by,duration_minutes,outcome,sentiment,topics_discussed,commitment_made,commitment_fulfilled,follow_up_created,follow_up_due_date
I2845,C0129,ADV001,2026-04-27,Email,advisor,0,neutral — information provided,positive,goal progress,False,,False,
I2846,C0129,ADV001,2026-05-02,Review meeting,client,61,negative — client concerned,negative,tax planning|risk tolerance review,True,True,True,2026-05-15
I2847,C0129,ADV001,2026-05-21,Phone call,advisor,15,positive — follow up scheduled,neutral,retirement planning,False,,False,
I2848,C0130,ADV001,2024-12-18,Phone call,advisor,15,positive — follow up scheduled,neutral,market update|retirement planning,True,True,True,2025-01-06
I2849,C0130,ADV001,2025-01-22,In-person meeting,client,76,positive — follow up scheduled,positive,estate planning|goal progress|retirement planning,False,,False,
I2850,C0130,ADV001,2025-02-02,Phone call,advisor,13,neutral — information provided,positive,market update|new investment opportunity|risk tolerance review,False,,False,
I2851,C0130,ADV001,2025-02-23,Email,advisor,0,neutral — information provided,positive,business exit planning|next gen engagement,False,,False,
I2852,C0130,ADV001,2025-05-18,Phone call,advisor,13,neutral — information provided,positive,property discussion|risk tolerance review,False,,False,
I2853,C0130,ADV001,2025-07-17,Email,advisor,0,positive — follow up scheduled,neutral,portfolio review,False,,False,
I2854,C0130,ADV001,2025-08-29,Email,advisor,0,positive — follow up scheduled,positive,retirement planning|cash flow review|goal progress,True,True,True,2025-09-09
I2855,C0130,ADV001,2025-09-08,In-person meeting,client,52,neutral — information provided,positive,family financial planning|tax planning,False,,False,
I2856,C0130,ADV001,2025-12-03,In-person meeting,advisor,71,positive — follow up scheduled,neutral,estate planning,False,,False,
I2857,C0130,ADV001,2025-12-17,Video call,advisor,47,neutral — client to consider,neutral,family financial planning,False,,False,
I2858,C0130,ADV001,2026-01-09,Phone call,advisor,22,neutral — information provided,positive,property discussion,True,False,False,2026-02-07
I2859,C0130,ADV001,2026-03-15,Phone call,advisor,17,neutral — client to consider,neutral,business exit planning|retirement planning|new investment opportunity,True,False,True,2026-03-24
I2860,C0130,ADV001,2026-04-07,Email,client,0,positive — action taken,positive,rebalancing|philanthropic planning,True,False,True,2026-05-05
I2861,C0130,ADV001,2026-04-14,Email,advisor,0,neutral — information provided,neutral,estate planning|business exit planning|tax planning,True,False,True,2026-04-30
I2862,C0130,ADV001,2026-05-02,Email,advisor,0,neutral — information provided,positive,inheritance planning|property discussion,False,,False,
I2863,C0130,ADV001,2026-05-29,Phone call,client,14,neutral — information provided,neutral,rebalancing|inheritance planning|retirement planning,False,,False,
I2864,C0131,ADV001,2024-12-19,Phone call,client,29,neutral — information provided,neutral,risk tolerance review|next gen engagement|property discussion,True,True,True,2024-12-31
I2865,C0131,ADV001,2025-04-20,In-person meeting,client,55,positive — action taken,positive,business exit planning,False,,False,
I2866,C0131,ADV001,2025-06-23,Phone call,client,14,positive — action taken,positive,goal progress|insurance review,True,False,True,2025-07-12
I2867,C0131,ADV001,2025-10-22,Phone call,advisor,29,neutral — client to consider,neutral,inheritance planning|estate planning,True,True,True,2025-10-30
I2868,C0131,ADV001,2026-01-23,Phone call,advisor,17,negative — client concerned,negative,insurance review|estate planning,False,,False,
I2869,C0131,ADV001,2026-03-01,Email,advisor,0,neutral — information provided,positive,new investment opportunity|cash flow review,True,True,True,2026-03-31
I2870,C0131,ADV001,2026-05-29,Phone call,advisor,28,positive — follow up scheduled,neutral,family financial planning|new investment opportunity,True,False,True,2026-06-27
I2871,C0132,ADV001,2025-01-11,Phone call,advisor,28,neutral — information provided,neutral,philanthropic planning|estate planning|family financial planning,False,,False,
I2872,C0132,ADV001,2025-01-26,Review meeting,client,69,neutral — client to consider,neutral,goal progress|risk tolerance review,False,,False,
I2873,C0132,ADV001,2025-02-25,Email,advisor,0,neutral — client to consider,neutral,property discussion,False,,False,
I2874,C0132,ADV001,2025-03-19,Email,advisor,0,negative — client concerned,negative,market update|risk tolerance review,False,,False,
I2875,C0132,ADV001,2025-04-07,Phone call,advisor,16,positive — action taken,positive,next gen engagement|market update|goal progress,True,True,True,2025-05-04
I2876,C0132,ADV001,2025-05-10,Phone call,advisor,26,positive — follow up scheduled,positive,goal progress|portfolio review|philanthropic planning,False,,False,
I2877,C0132,ADV001,2025-05-12,Phone call,advisor,26,neutral — client to consider,neutral,philanthropic planning,True,False,True,2025-06-02
I2878,C0132,ADV001,2025-05-14,Email,client,0,neutral — client to consider,neutral,market update|next gen engagement|philanthropic planning,False,,False,
I2879,C0132,ADV001,2025-06-30,In-person meeting,advisor,53,neutral — client to consider,neutral,next gen engagement,True,True,True,2025-07-13
I2880,C0132,ADV001,2025-07-26,Phone call,advisor,21,positive — follow up scheduled,positive,market update|inheritance planning|estate planning,False,,False,
I2881,C0132,ADV001,2025-09-08,Phone call,client,12,neutral — information provided,neutral,family financial planning|new investment opportunity,False,,False,
I2882,C0132,ADV001,2025-09-24,Phone call,client,19,positive — action taken,positive,market update|inheritance planning,False,,False,
I2883,C0132,ADV001,2025-10-18,Email,advisor,0,positive — follow up scheduled,positive,next gen engagement,False,,False,
I2884,C0132,ADV001,2026-02-21,Email,advisor,0,neutral — information provided,positive,family financial planning,False,,False,
I2885,C0132,ADV001,2026-04-01,Phone call,advisor,10,neutral — information provided,neutral,portfolio review,False,,False,
I2886,C0132,ADV001,2026-04-18,In-person meeting,advisor,83,neutral — information provided,positive,next gen engagement|business exit planning|philanthropic planning,False,,False,
I2887,C0132,ADV001,2026-04-22,Phone call,advisor,12,positive — action taken,positive,philanthropic planning|estate planning|risk tolerance review,False,,False,
I2888,C0132,ADV001,2026-05-19,Phone call,client,14,neutral — client to consider,negative,business exit planning,False,,False,
I2889,C0133,ADV001,2024-12-25,Email,advisor,0,positive — action taken,positive,family financial planning|portfolio review,True,True,False,2025-01-14
I2890,C0133,ADV001,2025-01-21,Review meeting,advisor,103,positive — follow up scheduled,positive,inheritance planning|market update,False,,False,
I2891,C0133,ADV001,2025-01-26,Email,advisor,0,neutral — information provided,neutral,market update,False,,False,
I2892,C0133,ADV001,2025-04-10,Video call,client,57,positive — action taken,positive,goal progress|next gen engagement|family financial planning,False,,False,
I2893,C0133,ADV001,2025-04-10,Phone call,advisor,29,neutral — information provided,neutral,insurance review,False,,False,
I2894,C0133,ADV001,2025-04-20,In-person meeting,advisor,72,neutral — client to consider,neutral,goal progress|retirement planning|rebalancing,False,,False,
I2895,C0133,ADV001,2025-05-24,Review meeting,advisor,82,positive — follow up scheduled,positive,tax planning,True,True,True,2025-06-08
I2896,C0133,ADV001,2025-05-31,Phone call,client,27,neutral — information provided,positive,tax planning,False,,False,
I2897,C0133,ADV001,2025-06-19,Review meeting,client,69,positive — follow up scheduled,positive,goal progress|tax planning,False,,False,
I2898,C0133,ADV001,2025-07-10,In-person meeting,advisor,75,positive — follow up scheduled,neutral,portfolio review|cash flow review|family financial planning,False,,False,
I2899,C0133,ADV001,2025-07-14,Phone call,advisor,26,positive — follow up scheduled,neutral,estate planning,False,,False,
I2900,C0133,ADV001,2025-07-18,Phone call,advisor,27,positive — follow up scheduled,positive,business exit planning|family financial planning|estate planning,False,,False,
I2901,C0133,ADV001,2025-07-22,Email,client,0,negative — client concerned,negative,risk tolerance review,False,,False,
I2902,C0133,ADV001,2025-07-23,Phone call,advisor,22,positive — action taken,positive,risk tolerance review|next gen engagement,False,,False,
I2903,C0133,ADV001,2025-08-02,Email,advisor,0,neutral — client to consider,neutral,insurance review,True,True,True,2025-08-28
I2904,C0133,ADV001,2025-09-07,Phone call,client,10,negative — complaint raised,negative,cash flow review|goal progress|insurance review,False,,False,
I2905,C0133,ADV001,2025-10-02,Phone call,advisor,25,positive — follow up scheduled,positive,tax planning|business exit planning,True,True,True,2025-10-16
I2906,C0133,ADV001,2025-10-03,Phone call,advisor,19,positive — action taken,positive,insurance review,False,,False,
I2907,C0133,ADV001,2025-10-26,Email,advisor,0,neutral — information provided,positive,portfolio review|estate planning|philanthropic planning,False,,False,
I2908,C0133,ADV001,2025-11-05,Phone call,client,18,neutral — information provided,positive,portfolio review|cash flow review,False,,False,
I2909,C0133,ADV001,2026-01-20,Email,advisor,0,positive — action taken,positive,new investment opportunity|portfolio review,False,,False,
I2910,C0133,ADV001,2026-03-03,Video call,advisor,42,positive — follow up scheduled,neutral,goal progress|retirement planning,False,,False,
I2911,C0133,ADV001,2026-03-05,Phone call,client,24,neutral — client to consider,neutral,risk tolerance review,True,True,True,2026-03-23
I2912,C0133,ADV001,2026-03-17,Phone call,advisor,18,neutral — client to consider,negative,next gen engagement|tax planning,False,,False,
I2913,C0133,ADV001,2026-03-23,Email,advisor,0,neutral — client to consider,neutral,insurance review|goal progress|inheritance planning,False,,False,
I2914,C0133,ADV001,2026-04-27,Phone call,client,29,neutral — information provided,positive,rebalancing,False,,False,
I2915,C0133,ADV001,2026-05-22,Email,advisor,0,positive — follow up scheduled,neutral,portfolio review|risk tolerance review,True,True,True,2026-06-20
I2916,C0133,ADV001,2026-06-01,Email,advisor,0,neutral — client to consider,neutral,philanthropic planning,False,,False,
I2917,C0134,ADV001,2025-06-28,Phone call,client,22,positive — action taken,positive,market update,False,,False,
I2918,C0134,ADV001,2025-07-04,Email,advisor,0,positive — follow up scheduled,neutral,inheritance planning|family financial planning,True,True,True,2025-08-03
I2919,C0134,ADV001,2025-07-16,Email,client,0,neutral — client to consider,neutral,estate planning|business exit planning,False,,False,
I2920,C0134,ADV001,2025-10-07,In-person meeting,advisor,61,neutral — client to consider,neutral,retirement planning|market update,True,True,True,2025-10-28
I2921,C0134,ADV001,2025-12-01,Email,advisor,0,neutral — information provided,neutral,philanthropic planning|inheritance planning|goal progress,False,,False,
I2922,C0134,ADV001,2026-01-02,Phone call,client,21,neutral — information provided,positive,retirement planning|next gen engagement,True,True,True,2026-01-15
I2923,C0134,ADV001,2026-02-04,Email,client,0,neutral — information provided,neutral,tax planning,False,,False,
I2924,C0134,ADV001,2026-04-10,Phone call,client,18,positive — follow up scheduled,positive,next gen engagement,False,,False,
I2925,C0134,ADV001,2026-04-15,Phone call,client,21,positive — follow up scheduled,positive,inheritance planning,True,False,True,2026-04-30
I2926,C0134,ADV001,2026-05-07,Phone call,advisor,14,positive — follow up scheduled,neutral,business exit planning|new investment opportunity,False,,False,
